sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
VT11-MT-S,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-mt_main.jpg,Main,/v/t/vt11-mt_main.jpg,Main,/v/t/vt11-mt_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Mint,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-MT-M,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-mt_main.jpg,Main,/v/t/vt11-mt_main.jpg,Main,/v/t/vt11-mt_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Mint,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-MT-L,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-mt_main.jpg,Main,/v/t/vt11-mt_main.jpg,Main,/v/t/vt11-mt_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Mint,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-LY-XS,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-ly_main.jpg,Main,/v/t/vt11-ly_main.jpg,Main,/v/t/vt11-ly_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lily,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-LY-S,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-ly_main.jpg,Main,/v/t/vt11-ly_main.jpg,Main,/v/t/vt11-ly_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lily,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-LY-M,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-ly_main.jpg,Main,/v/t/vt11-ly_main.jpg,Main,/v/t/vt11-ly_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lily,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-LY-L,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-ly_main.jpg,Main,/v/t/vt11-ly_main.jpg,Main,/v/t/vt11-ly_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lily,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-LL-XS,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-ll_main.jpg,Main,/v/t/vt11-ll_main.jpg,Main,/v/t/vt11-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lilac,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-LL-S,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-ll_main.jpg,Main,/v/t/vt11-ll_main.jpg,Main,/v/t/vt11-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lilac,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-LL-M,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-ll_main.jpg,Main,/v/t/vt11-ll_main.jpg,Main,/v/t/vt11-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lilac,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT11-LL-L,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Valeria Two-Layer Tank,"<p>The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition. </p><p>Features:</p><ul><li>Scoop neck</li><li>Sleeveless</li><li>Sits below the hips</li><li>Two layers</li><li>Machine wash, tumble dry low</li></ul>",,1,1,Taxable Goods,Not Visible Individually,68,,,,Valeria-Two-Layer-Tank,Valeria Two-Layer Tank,"Valeria Two-Layer Tank,Fashion Tops",The Valeria Tank features two layers of possibility. The loose fit flatters without impacting comfort and the tiered material hangs beautifully. Wear alone or add a belt for a little more definition.  Features: Scoop neck. Sleeveless. Sits below the hips,/v/t/vt11-ll_main.jpg,Main,/v/t/vt11-ll_main.jpg,Main,/v/t/vt11-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lilac,fashion_style=Sleeveless|Scoopneck,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT10-PE-XS,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Vitalia Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,1,1,Taxable Goods,Not Visible Individually,98,,,,Vitalia-Top,Vitalia Top,"Vitalia Top,Fashion Tops",The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here.  Features: V-neck. Capped sleeve. Sits on the hips. Faux wrap detail. D,/v/t/vt10-pe_main.jpg,Main,/v/t/vt10-pe_main.jpg,Main,/v/t/vt10-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT10-PE-S,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Vitalia Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,1,1,Taxable Goods,Not Visible Individually,98,,,,Vitalia-Top,Vitalia Top,"Vitalia Top,Fashion Tops",The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here.  Features: V-neck. Capped sleeve. Sits on the hips. Faux wrap detail. D,/v/t/vt10-pe_main.jpg,Main,/v/t/vt10-pe_main.jpg,Main,/v/t/vt10-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT10-PE-M,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Vitalia Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,1,1,Taxable Goods,Not Visible Individually,98,,,,Vitalia-Top,Vitalia Top,"Vitalia Top,Fashion Tops",The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here.  Features: V-neck. Capped sleeve. Sits on the hips. Faux wrap detail. D,/v/t/vt10-pe_main.jpg,Main,/v/t/vt10-pe_main.jpg,Main,/v/t/vt10-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Peach,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT10-PE-L,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Vitalia Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,1,1,Taxable Goods,Not Visible Individually,98,,,,Vitalia-Top,Vitalia Top,"Vitalia Top,Fashion Tops",The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here.  Features: V-neck. Capped sleeve. Sits on the hips. Faux wrap detail. D,/v/t/vt10-pe_main.jpg,Main,/v/t/vt10-pe_main.jpg,Main,/v/t/vt10-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Peach,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VT10-LY-XS,,Fashion Tops,simple,Default Category/Tops/Blouses & Shirts,base,Vitalia Top,<p>The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here. </p><p>Features:</p><ul><li>V-neck</li><li>Capped sleeve</li><li>Sits on the hips</li><li>Faux wrap detail</li><li>Dry clean recommended</li></ul>,,1,1,Taxable Goods,Not Visible Individually,98,,,,Vitalia-Top,Vitalia Top,"Vitalia Top,Fashion Tops",The Vitalia Top is all about mixing it up. An interesting mix of cotton &amp; rayon materials makes this top hard to pin down. Wear it casual or dress it up. There are no rules here.  Features: V-neck. Capped sleeve. Sits on the hips. Faux wrap detail. D,/v/t/vt10-ly_main.jpg,Main,/v/t/vt10-ly_main.jpg,Main,/v/t/vt10-ly_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lily,fashion_style=Short Sleeve|V-neck,has_video=No,fashion_material=Cotton|Rayon,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
